id,text,anger,fear,joy,sadness,surprise,language,processed_text
eng_train_track_a_02505,My throat was covered by something and I didn't know what was going on.,0,1,0,0,1,eng,my throat was covered by something and i didnt know what was going on
eng_train_track_a_02506,"I tried to lift my body but somehow it felt so hard $ My head hurt, my eyes were screaming to close and rest.",0,1,0,1,0,eng,i tried to lift my body but somehow it felt so hard my head hurt my eyes were screaming to close and rest
eng_train_track_a_02507,This girl faked a miscarriage.,1,1,0,1,1,eng,this girl faked a miscarriage
eng_train_track_a_02508,Yeah that's what the yellow thing is that's around my neck.,0,0,0,0,0,eng,yeah thats what the yellow thing is thats around my neck
eng_train_track_a_02509,One memorable example was the doubling space pen.,0,0,1,0,1,eng,one memorable example was the doubling space pen
eng_train_track_a_02510,Maybe I need to take a full day of rest and not do anything exercise-related for one day to help my legs feel better.,0,1,0,1,0,eng,maybe i need to take a full day of rest and not do anything exerciserelated for one day to help my legs feel better
eng_train_track_a_02511,It broke my heart.,0,0,0,1,0,eng,it broke my heart
eng_train_track_a_02512,I see that my 13 year old son's bedroom is ajar.,0,1,0,0,1,eng,i see that my 13 year old sons bedroom is ajar
eng_train_track_a_02513,I quickly look behind the trees and the other 'moon' is gone.,0,1,0,0,1,eng,i quickly look behind the trees and the other moon is gone
eng_train_track_a_02514,We went to bed.,0,0,0,0,0,eng,we went to bed
eng_train_track_a_02515,My heart feels like there is nothing left.,0,0,0,1,0,eng,my heart feels like there is nothing left
eng_train_track_a_02516,"my goodness, at that point i was shocked beyond words and i believe i had an epic:O expression on my face.",0,0,0,0,1,eng,my goodness at that point i was shocked beyond words and i believe i had an epico expression on my face
eng_train_track_a_02517,"I stood there at the front door with the key in my hand and every time I tried to unlock it, I started shaking so much that I couldn't get the key in the lock!",0,1,0,0,0,eng,i stood there at the front door with the key in my hand and every time i tried to unlock it i started shaking so much that i couldnt get the key in the lock
eng_train_track_a_02518,"In the late afternoon I am lying in the sun, my music plugged firmly into my ears, dancing.",0,0,1,0,0,eng,in the late afternoon i am lying in the sun my music plugged firmly into my ears dancing
eng_train_track_a_02519,I rolled over on my side trying to get more air in and trying to get my arms and legs underneath me.,0,1,0,0,0,eng,i rolled over on my side trying to get more air in and trying to get my arms and legs underneath me
eng_train_track_a_02520,At 3000 comments deep no one will read it but I genuinely believe it's the creepiest one here.,0,1,0,0,1,eng,at 3000 comments deep no one will read it but i genuinely believe its the creepiest one here
eng_train_track_a_02521,But i ordered for chicken katsu too so in the end my stomach was terribly full.,0,0,0,0,0,eng,but i ordered for chicken katsu too so in the end my stomach was terribly full
eng_train_track_a_02522,"and my papers lay blank at the end of my hand, laughing at me and leaving me torn.",0,1,0,1,0,eng,and my papers lay blank at the end of my hand laughing at me and leaving me torn
eng_train_track_a_02523,He said it was rather delicious and tried to spoon feed me.,0,0,1,0,0,eng,he said it was rather delicious and tried to spoon feed me
eng_train_track_a_02524,I have no explanation.,0,1,0,0,1,eng,i have no explanation
eng_train_track_a_02525,"This...desire, this problem?",0,1,0,1,1,eng,thisdesire this problem
eng_train_track_a_02526,Heart racing as well.,0,1,0,0,1,eng,heart racing as well
eng_train_track_a_02527,I watched out of the corner of my eye as this man began to come up on my side of the car.,0,1,0,0,1,eng,i watched out of the corner of my eye as this man began to come up on my side of the car
eng_train_track_a_02528,"I sit and wait alone as the angel and the demon behind my eyes fight on, fighting forever to decide my fate.",0,1,0,1,0,eng,i sit and wait alone as the angel and the demon behind my eyes fight on fighting forever to decide my fate
eng_train_track_a_02529,"After that it went downhill with me feeling like I was going to throw up, my throat hurting like hell and my head punding.",0,1,0,1,0,eng,after that it went downhill with me feeling like i was going to throw up my throat hurting like hell and my head punding
eng_train_track_a_02530,Giant redneck dad decides to find this dude first.,1,1,0,0,1,eng,giant redneck dad decides to find this dude first
eng_train_track_a_02531,You get the picture.,0,0,0,0,0,eng,you get the picture
eng_train_track_a_02532,"It seems to me lately A cloud, cruel, innately Has taken up residence in my head.",0,1,0,1,0,eng,it seems to me lately a cloud cruel innately has taken up residence in my head
eng_train_track_a_02533,"I was angry at how she made me feel, I was angry that my eyes were all puffy and bloodshot when I woke up, I was angry that I had a cold shower.",1,0,0,0,0,eng,i was angry at how she made me feel i was angry that my eyes were all puffy and bloodshot when i woke up i was angry that i had a cold shower
eng_train_track_a_02534,"To this day, my father is still blessing the fact that we never woke up during the night with all the noise.",0,0,1,0,0,eng,to this day my father is still blessing the fact that we never woke up during the night with all the noise
eng_train_track_a_02535,"His grandparents used to live and farm there until they retired, but the land stayed in the family.",0,0,1,0,0,eng,his grandparents used to live and farm there until they retired but the land stayed in the family
eng_train_track_a_02536,The Highway patrol man did not know what her trip was.,0,1,0,0,1,eng,the highway patrol man did not know what her trip was
eng_train_track_a_02537,I remember saying 'Dad?'.,0,1,0,1,1,eng,i remember saying dad
eng_train_track_a_02538,This is how we found out why all freshman year we were both greeted by people we didn't know calling us the wrong name.,0,0,0,0,1,eng,this is how we found out why all freshman year we were both greeted by people we didnt know calling us the wrong name
eng_train_track_a_02539,Never saw him again.,0,0,0,1,0,eng,never saw him again
eng_train_track_a_02540,Everyone is distinctly average their first time.,0,0,1,0,0,eng,everyone is distinctly average their first time
eng_train_track_a_02541,"I sat up in bed, looked around the room and saw nothing.",0,1,0,0,1,eng,i sat up in bed looked around the room and saw nothing
eng_train_track_a_02542,"As we were winding our way up the steep hill leading to the cemetery, out of the corner of my eye, I caught a glimpse of a bird coming right at my car, a bird with a HUGE wing-span.",0,1,0,0,1,eng,as we were winding our way up the steep hill leading to the cemetery out of the corner of my eye i caught a glimpse of a bird coming right at my car a bird with a huge wingspan
eng_train_track_a_02543,"I'm thinking of leaving earlier, maybe this week, maybe next week... My heads a mess right now.",0,1,0,1,0,eng,im thinking of leaving earlier maybe this week maybe next week my heads a mess right now
eng_train_track_a_02544,"My neck still hurts while I'm working, and I was only there for an hour so it was totally unnecessary to go there at all.",1,1,0,0,0,eng,my neck still hurts while im working and i was only there for an hour so it was totally unnecessary to go there at all
eng_train_track_a_02545,"At about 4 i was running with a pole with one end in my mouth, i tripped and it went straight through the top of my mouth.",0,1,0,0,1,eng,at about 4 i was running with a pole with one end in my mouth i tripped and it went straight through the top of my mouth
eng_train_track_a_02546,P. if you're reading this...FUCK YOU.,1,0,0,0,0,eng,p if youre reading thisfuck you
eng_train_track_a_02547,I was later taken to the banks of the river where my head was shaved and my body stripped off jewelry.,0,1,0,1,0,eng,i was later taken to the banks of the river where my head was shaved and my body stripped off jewelry
eng_train_track_a_02548,""" staring dead at my ex.",1,1,0,1,0,eng,staring dead at my ex
eng_train_track_a_02549,My hands went numb within 10 minutes.,0,1,0,0,0,eng,my hands went numb within 10 minutes
eng_train_track_a_02550,"I was fine with even shades of impossibly bright red, platinum blonde, midnight black colors, just not colors like teal, purple, blue, green.",0,0,0,0,0,eng,i was fine with even shades of impossibly bright red platinum blonde midnight black colors just not colors like teal purple blue green
eng_train_track_a_02551,"They strapped some thing ( yes, that's a technical term ) around my belly that monitors the baby's heartbeat and contractions ( which I was unaware of at the time, but found out about later. )",0,1,0,0,0,eng,they strapped some thing yes thats a technical term around my belly that monitors the babys heartbeat and contractions which i was unaware of at the time but found out about later
eng_train_track_a_02552,It looks weird to say the least,0,1,0,0,1,eng,it looks weird to say the least
eng_train_track_a_02553,"I'm now really scared cuz it's moving faster and suddenly, this shadow seems to get out of a crouch position to stand up, and begins to flail it's limbs as it's running towards me.",0,1,0,0,1,eng,im now really scared cuz its moving faster and suddenly this shadow seems to get out of a crouch position to stand up and begins to flail its limbs as its running towards me
eng_train_track_a_02554,I ate a pizza.,0,0,1,0,0,eng,i ate a pizza
eng_train_track_a_02555,"My hair has been brushing the top of my shoulders for weeks now, nasty ends, the works.",0,0,0,1,0,eng,my hair has been brushing the top of my shoulders for weeks now nasty ends the works
eng_train_track_a_02556,"*  In trying to include new mother in law into the wedding festivities, I invited her to pick out the flower girl dress for her granddaughter (her other son's daughter).",0,0,1,0,0,eng,in trying to include new mother in law into the wedding festivities i invited her to pick out the flower girl dress for her granddaughter her other sons daughter
eng_train_track_a_02557,"Once I was young an ' hand ` some -- I was, upon my soul -- Once my cheeks was roses, my eyes was black as coal; And I can't remember, in them days, of hearin ' people say, For any kind of a reason, that I was in their way!",0,0,0,1,0,eng,once i was young an hand some i was upon my soul once my cheeks was roses my eyes was black as coal and i cant remember in them days of hearin people say for any kind of a reason that i was in their way
eng_train_track_a_02558,"You name it, I did it.",0,0,1,0,0,eng,you name it i did it
eng_train_track_a_02559,Her mom and grandma are worse to deal with than her.,1,1,0,0,0,eng,her mom and grandma are worse to deal with than her
eng_train_track_a_02560,See her just a bit here and there amid the crowds.,0,1,0,0,0,eng,see her just a bit here and there amid the crowds
eng_train_track_a_02561,"Open the bedroom door, Brandon fast asleep on the bed.",0,0,1,0,0,eng,open the bedroom door brandon fast asleep on the bed
eng_train_track_a_02562,My wife is non-religious.,0,0,0,0,0,eng,my wife is nonreligious
eng_train_track_a_02563,The couple broke up a few months after we moved in and the tension was insane.,1,1,0,1,1,eng,the couple broke up a few months after we moved in and the tension was insane
eng_train_track_a_02564,"Almost straight up, cannot tell how high, I saw this weird rainbow.",0,0,1,0,1,eng,almost straight up cannot tell how high i saw this weird rainbow
eng_train_track_a_02565,As my eyes adjusted I found a dark pair of goggles looking back at me.,0,0,0,0,1,eng,as my eyes adjusted i found a dark pair of goggles looking back at me
eng_train_track_a_02566,Now I'm a mostly law abiding student and moderately successful artist.,0,0,1,0,0,eng,now im a mostly law abiding student and moderately successful artist
eng_train_track_a_02567,"Kidnapping, Assault, Vandalism and Arson I guess.",1,1,0,0,1,eng,kidnapping assault vandalism and arson i guess
eng_train_track_a_02568,"I got a full bottle of Vicodin for pain, and a soft cast on my wrist.",0,1,0,0,0,eng,i got a full bottle of vicodin for pain and a soft cast on my wrist
eng_train_track_a_02569,"So, I was ten years old at the time.",0,0,0,0,0,eng,so i was ten years old at the time
eng_train_track_a_02570,"It hurt my ears and gave me a headache, but I left it loud to protest my mom-ness.",1,0,0,0,0,eng,it hurt my ears and gave me a headache but i left it loud to protest my momness
eng_train_track_a_02571,All of the sudden I hear both of them scream bloody murder.,0,1,0,0,1,eng,all of the sudden i hear both of them scream bloody murder
eng_train_track_a_02572,"Everything, and I mean everything, matched up.",0,0,1,0,0,eng,everything and i mean everything matched up
eng_train_track_a_02573,He shook his head and chuckled to himself before leaning down and pressing his forehead to his best friend's.,0,0,1,0,0,eng,he shook his head and chuckled to himself before leaning down and pressing his forehead to his best friends
eng_train_track_a_02574,He was naked from the waist down.,0,1,0,0,1,eng,he was naked from the waist down
eng_train_track_a_02575,"so hard, till my eyes burned.",0,1,0,0,0,eng,so hard till my eyes burned
eng_train_track_a_02576,I was scared shitless because I knew I was going to be in huge trouble.,0,1,0,0,0,eng,i was scared shitless because i knew i was going to be in huge trouble
eng_train_track_a_02577,I clearly indicated I certainly did not.,1,0,0,0,0,eng,i clearly indicated i certainly did not
eng_train_track_a_02578,I was kicking and cupping my hands for dear life.,0,1,0,0,0,eng,i was kicking and cupping my hands for dear life
eng_train_track_a_02579,"I was partly dehydrated, and partly `` festive '' and was sitting in my chair with my feet in the pool, drinking water, wanting to take a nap.",0,0,1,0,0,eng,i was partly dehydrated and partly festive and was sitting in my chair with my feet in the pool drinking water wanting to take a nap
eng_train_track_a_02580,I'm finally going to be going back to work... haven't been able to work because of my knee.,0,1,1,1,0,eng,im finally going to be going back to work havent been able to work because of my knee
eng_train_track_a_02581,My heart dropped.,0,1,0,0,0,eng,my heart dropped
eng_train_track_a_02582,I spent most of it explaining / excusing my eyes-closed style.,0,0,1,0,0,eng,i spent most of it explaining excusing my eyesclosed style
eng_train_track_a_02583,I did send Darren a message via facebook at 4.14 am as I had to get what was in my head out there.,0,1,0,0,0,eng,i did send darren a message via facebook at 414 am as i had to get what was in my head out there
eng_train_track_a_02584,I said thank you and thought nothing of it.,0,0,1,0,0,eng,i said thank you and thought nothing of it
eng_train_track_a_02585,"However, I get sick to my stomach when I think about the fact that I have been sleeping with my brother for so long.",0,1,0,0,0,eng,however i get sick to my stomach when i think about the fact that i have been sleeping with my brother for so long
eng_train_track_a_02586,"my little dog:: 1 / 12 / Jane, originally uploaded by sarah...... a heartbeat at my feet.",0,0,1,0,0,eng,my little dog 1 12 jane originally uploaded by sarah a heartbeat at my feet
eng_train_track_a_02587,"As usual, I was attempting to jump off as far as I could go.",0,1,1,0,0,eng,as usual i was attempting to jump off as far as i could go
eng_train_track_a_02588,"I was 7 and woke up early, so I went to the basement to watch cartoons.",0,0,1,0,0,eng,i was 7 and woke up early so i went to the basement to watch cartoons
eng_train_track_a_02589,"The anesthesiologist put an oxygen mask over my face, told me it wasn't the good stuff yet, then I woke up to the room flipping around.",0,1,0,0,1,eng,the anesthesiologist put an oxygen mask over my face told me it wasnt the good stuff yet then i woke up to the room flipping around
eng_train_track_a_02590,"I'm sure the squats, situps, back extensions, and other weights strained my back a bit, but I felt fine.",0,0,0,0,0,eng,im sure the squats situps back extensions and other weights strained my back a bit but i felt fine
eng_train_track_a_02591,"I am not a car person, and could care less if a car is clean, but every surface on this car seemed to sparkle with cleanliness.",0,0,1,0,1,eng,i am not a car person and could care less if a car is clean but every surface on this car seemed to sparkle with cleanliness
eng_train_track_a_02592,"Yes, the Oklahoma city bombing.",1,1,0,1,1,eng,yes the oklahoma city bombing
eng_train_track_a_02593,"Like, practice in the morning until all my eye bags come out and my eyes become smaller.",0,1,0,1,0,eng,like practice in the morning until all my eye bags come out and my eyes become smaller
eng_train_track_a_02594,My brain is fried at this point.,0,1,0,0,0,eng,my brain is fried at this point
eng_train_track_a_02595,and then my cheeks get even redder.,0,0,0,0,0,eng,and then my cheeks get even redder
eng_train_track_a_02596,"i basically have two perceptions of myself, one is that im too sensitive, and the other is that i do nt care enough and that im a narcissist, i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day.",1,1,0,1,0,eng,i basically have two perceptions of myself one is that im too sensitive and the other is that i do nt care enough and that im a narcissist i debate which one is right in my head and its a daily struggle to figure it out cuz what i decide for that day decides how im gon na act the rest of the day
eng_train_track_a_02597,I washed it out and for about 3 days my eye stayed bloodshot.,0,1,0,1,0,eng,i washed it out and for about 3 days my eye stayed bloodshot
eng_train_track_a_02598,My head pounded from all the screaming.,0,1,0,0,0,eng,my head pounded from all the screaming
eng_train_track_a_02599,"I finally managed to sit up on my hands and knees, and glaring up at her.",1,0,0,0,0,eng,i finally managed to sit up on my hands and knees and glaring up at her
eng_train_track_a_02600,I want to face turmoil or something tragic.,0,1,0,1,0,eng,i want to face turmoil or something tragic
eng_train_track_a_02601,"You guys were asking me, why am i so quiet and you guys are not use to me shutting my mouth.",0,0,0,0,0,eng,you guys were asking me why am i so quiet and you guys are not use to me shutting my mouth
eng_train_track_a_02602,I'd trust the terrorist with my life.,0,1,0,0,1,eng,id trust the terrorist with my life
eng_train_track_a_02603,"Just going for a walk once, I saw a car turn down a road that was a dead end.",0,0,0,0,1,eng,just going for a walk once i saw a car turn down a road that was a dead end
eng_train_track_a_02604,He was so very sad.,0,0,0,1,0,eng,he was so very sad
eng_train_track_a_02605,I tried to do some heavy OHS with my back saying `` no '' to that.,0,1,0,0,0,eng,i tried to do some heavy ohs with my back saying no to that
eng_train_track_a_02606,We stare at the monitor and see him head right to the kitchen utensils section.,0,0,0,0,1,eng,we stare at the monitor and see him head right to the kitchen utensils section
eng_train_track_a_02607,"Sleepy, but too awake, my brain spiraling around sad thought after thought after thought.",0,1,0,1,0,eng,sleepy but too awake my brain spiraling around sad thought after thought after thought
eng_train_track_a_02608,The sun hung high in the deep blue sky as a slight ocean breeze ticked my face.,0,0,1,0,0,eng,the sun hung high in the deep blue sky as a slight ocean breeze ticked my face
eng_train_track_a_02609,There's a couple dead rats and the basement had a lot of old broken furniture.,0,1,0,1,0,eng,theres a couple dead rats and the basement had a lot of old broken furniture
eng_train_track_a_02610,Couldn't find it.,1,1,0,1,0,eng,couldnt find it
eng_train_track_a_02611,I keep thinking about how almost a year ago exactly I found my PCP and had 2 problems-my shoulder and my back.,0,1,0,1,0,eng,i keep thinking about how almost a year ago exactly i found my pcp and had 2 problemsmy shoulder and my back
eng_train_track_a_02612,So I got up and tried him again.,0,1,0,0,0,eng,so i got up and tried him again
eng_train_track_a_02613,"In one dream, I was pulling those long, white, stringy, watery stir-fry type vegetables out of my chest.",0,1,0,1,1,eng,in one dream i was pulling those long white stringy watery stirfry type vegetables out of my chest
eng_train_track_a_02614,"`` Mom, I am so cold, mostly my hands are so cold.",0,1,0,0,0,eng,mom i am so cold mostly my hands are so cold
eng_train_track_a_02615,"After repainting my face i realised that i was running about 5-10 minutes behind my schedule to be at my gig on time, but nothing that a little `` safe speeding '' couldn't get me back infront.",0,1,0,0,0,eng,after repainting my face i realised that i was running about 510 minutes behind my schedule to be at my gig on time but nothing that a little safe speeding couldnt get me back infront
eng_train_track_a_02616,"so after more than six months ( Ok, a year ) of pain in my hip, I finally started to try and get a diagnosis.",0,1,0,1,0,eng,so after more than six months ok a year of pain in my hip i finally started to try and get a diagnosis
eng_train_track_a_02617,That was my first big heart break.,0,1,0,1,0,eng,that was my first big heart break
eng_train_track_a_02618,.....[dispatcher must be talking],0,1,0,0,0,eng,dispatcher must be talking
eng_train_track_a_02619,"Face down in an unfamiliar bed, he turned blinking in unexpected sunlight.",0,1,0,0,1,eng,face down in an unfamiliar bed he turned blinking in unexpected sunlight
eng_train_track_a_02620,i had already decided that i was completely fine other than my ankle.,0,1,0,1,0,eng,i had already decided that i was completely fine other than my ankle
eng_train_track_a_02621,So was the suddenly loss of strength in my legs.,0,1,0,0,0,eng,so was the suddenly loss of strength in my legs
eng_train_track_a_02622,The whole time i couldn't see because my toes were blocking my view.,0,0,0,0,0,eng,the whole time i couldnt see because my toes were blocking my view
eng_train_track_a_02623,JJ had gotten drunk and taken the car.,1,1,0,0,1,eng,jj had gotten drunk and taken the car
eng_train_track_a_02624,"It was a dark, awful feeling.",0,1,0,1,0,eng,it was a dark awful feeling
eng_train_track_a_02625,My lungs were still taking in air as I breathed.,0,0,0,0,0,eng,my lungs were still taking in air as i breathed
eng_train_track_a_02626,Not even a detention.,1,0,0,0,1,eng,not even a detention
eng_train_track_a_02627,My brain still is not figuring it out so I am just standing there waiting for my body to cooperate with me.,0,1,0,0,0,eng,my brain still is not figuring it out so i am just standing there waiting for my body to cooperate with me
eng_train_track_a_02628,I nodded my head excitedly.,0,0,1,0,0,eng,i nodded my head excitedly
eng_train_track_a_02629,"This will get lost but whatever, Nobody fucking believes me.",1,1,0,1,0,eng,this will get lost but whatever nobody fucking believes me
eng_train_track_a_02630,We pray with him.,0,0,1,0,0,eng,we pray with him
eng_train_track_a_02631,This is the most terrifying experience of my life.,0,1,0,1,0,eng,this is the most terrifying experience of my life
eng_train_track_a_02632,I need to get my feet wet ( or whet ) first.,0,0,0,0,0,eng,i need to get my feet wet or whet first
eng_train_track_a_02633,Though you can guess that I already have that scene in my head.,0,0,0,0,0,eng,though you can guess that i already have that scene in my head
eng_train_track_a_02634,"But the thought of sleeping alone... I'm weak, I admit it.June 26, 2008 * Dear Dani, I can't talk to you about everything that's going on with me without feeling the burden of guilt settle over my heart.",0,1,0,1,0,eng,but the thought of sleeping alone im weak i admit itjune 26 2008 dear dani i cant talk to you about everything thats going on with me without feeling the burden of guilt settle over my heart
eng_train_track_a_02635,"i'm like amused by the auntie who's holding my arm all the way, and i'm thinking of all the weird pictures i took with yongqing, then i remembered my flying eyebrows, and my smile = & %!",0,0,1,0,0,eng,im like amused by the auntie whos holding my arm all the way and im thinking of all the weird pictures i took with yongqing then i remembered my flying eyebrows and my smile
eng_train_track_a_02636,I go to sleep unshed tears burning in my eyes.,0,1,0,1,0,eng,i go to sleep unshed tears burning in my eyes
eng_train_track_a_02637,It was pretty heavy late night TV.,0,0,0,0,1,eng,it was pretty heavy late night tv
eng_train_track_a_02638,But I opened my own eyes and knew my eyes were no longer there.,0,1,0,1,1,eng,but i opened my own eyes and knew my eyes were no longer there
eng_train_track_a_02639,Actually we just used some giftcards we got for Christmas but that doesn't mean I wasn't swept off my feet.,0,0,1,0,0,eng,actually we just used some giftcards we got for christmas but that doesnt mean i wasnt swept off my feet
eng_train_track_a_02640,You might actually say they're almost angelic....,0,0,1,0,1,eng,you might actually say theyre almost angelic
eng_train_track_a_02641,"It expresses what I feel in my soul, what I hear in my head, and what I see when I shut my eyes in silence.",0,0,1,0,0,eng,it expresses what i feel in my soul what i hear in my head and what i see when i shut my eyes in silence
eng_train_track_a_02642,Seventh grade Spanish test.,0,1,0,0,0,eng,seventh grade spanish test
eng_train_track_a_02643,Douse them in infanticide.,1,1,0,1,0,eng,douse them in infanticide
eng_train_track_a_02644,My fingers are crossed!,0,1,1,0,0,eng,my fingers are crossed
eng_train_track_a_02645,Immediately my throat tightens.,0,1,0,0,0,eng,immediately my throat tightens
eng_train_track_a_02646,The black lady was completely offended and started screaming at us.,1,1,0,0,1,eng,the black lady was completely offended and started screaming at us
eng_train_track_a_02647,"Chapter Nine: Honestly, when I was alive you could not have paid me to show my face at the community center.",1,0,0,1,0,eng,chapter nine honestly when i was alive you could not have paid me to show my face at the community center
eng_train_track_a_02648,I've been thinking about it more and can't get my head around it.,0,1,0,0,0,eng,ive been thinking about it more and cant get my head around it
eng_train_track_a_02649,"It was damp, dark, and dirty.",0,1,0,0,0,eng,it was damp dark and dirty
eng_train_track_a_02650,"I get a huge grin on my face and say, `` Why yes, he's been sleeping all night for two weeks now.",0,0,1,0,0,eng,i get a huge grin on my face and say why yes hes been sleeping all night for two weeks now
eng_train_track_a_02651,I also noticed that last year my back was killing me and I was popping Ibuprofen all night.,0,1,0,1,0,eng,i also noticed that last year my back was killing me and i was popping ibuprofen all night
eng_train_track_a_02652,"If I am trying to get to sleep in  a very dark room I will see, hear, and feel things.",0,1,0,0,1,eng,if i am trying to get to sleep in a very dark room i will see hear and feel things
eng_train_track_a_02653,My sisters were scared.,0,1,0,1,0,eng,my sisters were scared
eng_train_track_a_02654,I filed a complaint.,1,0,0,0,0,eng,i filed a complaint
eng_train_track_a_02655,I couldn't believe my eyes.,0,0,0,0,1,eng,i couldnt believe my eyes
eng_train_track_a_02656,I had to get on my knees and hang over the back of the seat.,0,1,0,0,0,eng,i had to get on my knees and hang over the back of the seat
eng_train_track_a_02657,My ex was a pathological liar - he lied about everything.,1,0,0,1,0,eng,my ex was a pathological liar he lied about everything
eng_train_track_a_02658,I was still worrying about the whole messed up situation when I felt an arm drape across my shoulders.,0,1,1,0,0,eng,i was still worrying about the whole messed up situation when i felt an arm drape across my shoulders
eng_train_track_a_02659,You should've just slit open my veins and let the romance bleed away when you had the chance.,1,0,0,1,0,eng,you shouldve just slit open my veins and let the romance bleed away when you had the chance
eng_train_track_a_02660,I am groggy with 1 eye half closed.,0,1,0,0,0,eng,i am groggy with 1 eye half closed
eng_train_track_a_02661,"In between extremely difficult contractions as I was bent over to let the epiduralist do his work with a minimum of motion from me, I asked veikko to repeat `` you are not dying '' to me, because it really felt like my brain believed that despite all logic.",0,1,0,1,0,eng,in between extremely difficult contractions as i was bent over to let the epiduralist do his work with a minimum of motion from me i asked veikko to repeat you are not dying to me because it really felt like my brain believed that despite all logic
eng_train_track_a_02662,"Something banged against the window (2nd floor), despite there being nothing that could have done it (the tree was too far away).",0,1,0,0,1,eng,something banged against the window 2nd floor despite there being nothing that could have done it the tree was too far away
eng_train_track_a_02663,"I opened it up and there was a different tape in it titled ""new year""",0,0,0,0,1,eng,i opened it up and there was a different tape in it titled new year
eng_train_track_a_02664,w.... l....... y the whole time because of my back.,0,1,0,1,0,eng,w l y the whole time because of my back
eng_train_track_a_02665,"I sat there and closed my eyes as the water ( oyu for hot water, people, not mizu ) swirled around me like a mini massage.",0,0,1,0,0,eng,i sat there and closed my eyes as the water oyu for hot water people not mizu swirled around me like a mini massage
eng_train_track_a_02666,"One day not only did they have one, but it was old, yellowed, an a little dusty.",0,0,0,0,1,eng,one day not only did they have one but it was old yellowed an a little dusty
eng_train_track_a_02667,"He stops, scribbling down my number all quick, takes my hand-OMG, it was like I stuck my hand in a socket... electric!!!",0,1,1,0,1,eng,he stops scribbling down my number all quick takes my handomg it was like i stuck my hand in a socket electric
eng_train_track_a_02668,"My left molar came loose, and looking at it, there was a mushroom-like thing ( like a Mario mushroom, with a red cap ) and black mold coming from the root, as it came out of my mouth.",0,1,0,1,1,eng,my left molar came loose and looking at it there was a mushroomlike thing like a mario mushroom with a red cap and black mold coming from the root as it came out of my mouth
eng_train_track_a_02669,It's the feeling of injecting crap into my veins and feeling my soul being sucked slowly through the needle drinking from my arm like a giant mosquito that I loathe.,1,1,0,1,0,eng,its the feeling of injecting crap into my veins and feeling my soul being sucked slowly through the needle drinking from my arm like a giant mosquito that i loathe
eng_train_track_a_02670,"months before that, i just prayed to God that i wanted to meet someone right for me, my heart felt depressed on how no one seems to fit the `` perfect girl for me ''.",0,0,0,1,0,eng,months before that i just prayed to god that i wanted to meet someone right for me my heart felt depressed on how no one seems to fit the perfect girl for me
eng_train_track_a_02671,"She would always scream and try to get him to swim across the river to her, but he refused.",1,1,0,1,0,eng,she would always scream and try to get him to swim across the river to her but he refused
eng_train_track_a_02672,"It did help that I didn't have to think about switching the hand my iPod was in ( yes, I carry it, no armband here ) and it was much easier to pump my arms without the headphone cords to get tangled up in.",0,0,1,0,0,eng,it did help that i didnt have to think about switching the hand my ipod was in yes i carry it no armband here and it was much easier to pump my arms without the headphone cords to get tangled up in
eng_train_track_a_02673,"(Although, there are many more than this.",0,0,0,0,1,eng,although there are many more than this
eng_train_track_a_02674,"I started another deep and serious post yesterday when the cold wind was blowing the heck out of the freezer-burnt landscape outside and the happy post-Christmas thoughts from my brain, but was unable to complete it due to two meetings I had to attend and a large pot of chicken soup that needed making.",0,1,0,0,0,eng,i started another deep and serious post yesterday when the cold wind was blowing the heck out of the freezerburnt landscape outside and the happy postchristmas thoughts from my brain but was unable to complete it due to two meetings i had to attend and a large pot of chicken soup that needed making
eng_train_track_a_02675,Late yesterday afternoon my shoulder began to ache.,0,1,0,0,0,eng,late yesterday afternoon my shoulder began to ache
eng_train_track_a_02676,Their dad got home just a tad bit early and barged into the room because he heard the moaning.,1,1,0,0,1,eng,their dad got home just a tad bit early and barged into the room because he heard the moaning
eng_train_track_a_02677,"Yes, my belly is getting big.",0,0,0,1,0,eng,yes my belly is getting big
eng_train_track_a_02678,I swear my heart halted for a split second before sprinting.,0,1,0,0,1,eng,i swear my heart halted for a split second before sprinting
eng_train_track_a_02679,He is still serving time in prison for drug trafficking.,1,1,0,1,0,eng,he is still serving time in prison for drug trafficking
eng_train_track_a_02680,"Plus, writing it down helped to cement it in my heart.",0,0,1,0,0,eng,plus writing it down helped to cement it in my heart
eng_train_track_a_02681,"I also told them about the dream I had which involved a bunch of worms coming out of one of the pots next to my bed, and then a disgustingly large one ( about as big as my leg ) that tried to come out of the pot and eat me.",0,1,0,0,1,eng,i also told them about the dream i had which involved a bunch of worms coming out of one of the pots next to my bed and then a disgustingly large one about as big as my leg that tried to come out of the pot and eat me
eng_train_track_a_02682,He begged the nurse not to leave him.,0,1,0,1,0,eng,he begged the nurse not to leave him
eng_train_track_a_02683,one and a million car/van ride.,0,0,1,0,1,eng,one and a million carvan ride
eng_train_track_a_02684,I wiped the tears from my eyes and took a deep breath calming down slightly.,0,0,0,1,0,eng,i wiped the tears from my eyes and took a deep breath calming down slightly
eng_train_track_a_02685,Who was perfectly fine.,0,0,0,0,0,eng,who was perfectly fine
eng_train_track_a_02686,"My brother was tapping me on my shoulder, and I was like `` What? ''",0,0,0,0,0,eng,my brother was tapping me on my shoulder and i was like what
